"","cs_ID","cs_textrec_ID","cs_code_text_type","c_culture_code","c_name","c_region","c_subregion","c_subsistence_type","c_subsistence_code","c_latitude","c_longitude","c_cultural_complexity","cs_code_demo_sex","cs_code_dom_aggression","cs_code_dom_assert.autonomy","cs_code_dom_avoid.dom","cs_code_dom_fear","cs_code_dom_fighting","cs_code_dom_personality","cs_code_dom_reputation","cs_code_dom_strong","cs_code_neel_better.mates","cs_code_neel_big.family","cs_code_neel_intelligence","cs_code_neel_polygynous","cs_code_prestige_counsel","cs_code_prestige_emulated","cs_code_prestige_expertise","cs_code_prestige_family","cs_code_prestige_followers.expect.success","cs_code_prestige_likable","cs_code_pretige_respected","cs_code_vanvugt_coordinating","cs_code_vanvugt_strategic","prestige_counsel.f","prestige_emulated.f","prestige_expertise.f","prestige_family.f","prestige_followers.expect.success.f","prestige_likable.f","prestige_respected.f","neel_better.mates.f","neel_big.family.f","neel_intelligence.f","neel_polygynous.f","vanvugt_coordinating.f","vanvugt_strategic.f","dom_aggression.f","dom_assert.autonomy.f","dom_avoid.dom.f","dom_fear.f","dom_fighting.f","dom_personality.f","dom_reputation.f","dom_strong.f","subsistence2","dom_for","dom_against","dom_none","dom_sum","prestige_for","prestige_against","prestige_none","prestige_sum","neel_for","neel_against","neel_none","neel_sum","dom_totals","prest_totals"
"1150",11178,1210,"cultural model","SI07","Mataco","South America","Southern South America","forager/food producers",2,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1151",11179,1211,"cultural model","SH04","Ona","South America","Southern South America","foragers",1,-54.5,-67.5,1,"male",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,1,7,1,2,0,5,2,0,0,4,0,-1,2
"1152",11180,1212,"cultural model","SH04","Ona","South America","Southern South America","foragers",1,-54.5,-67.5,1,"male",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,"evidence for","no evidence","evidence for","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,3,0,4,3,0,0,4,0,0,3
"1153",11181,1213,"cultural model","SH04","Ona","South America","Southern South America","foragers",1,-54.5,-67.5,1,"male",0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,1,7,1,1,0,6,1,0,0,4,0,-1,1
"1154",11182,88,"cultural model","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1155",11183,123,"cultural model","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",1,0,7,1,0,0,7,0,0,0,4,0,1,0
"1156",11184,214,"cultural model","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","pastoralists",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"1157",11185,264,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"unkown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1158",11186,265,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"1159",11187,266,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"1160",11188,267,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1161",11189,268,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,1,6,1,0,0,4,0,0,-1
"1162",11190,269,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","evidence for","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"1163",11192,271,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,1,"no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,1,6,1,1,0,3,1,0,-1
"1164",11193,272,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1165",11194,273,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",1,0,7,1,0,0,7,0,0,0,4,0,1,0
"1166",11195,274,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,1,6,1,0,0,4,0,0,-1
"1167",11196,275,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"1168",11197,276,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,"no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,1,6,1,0,0,4,0,0,-1
"1169",11198,277,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"unkown",-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",1,1,6,2,0,0,7,0,0,0,4,0,0,0
"1170",11199,278,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"unkown",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",1,0,7,1,0,0,7,0,0,0,4,0,1,0
"1171",11203,282,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"unkown",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"1172",11204,283,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"unkown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1173",11207,462,"cultural model","FE12","Akan","Africa","Western Africa","horticulturalists",4,7,-1.5,17,"unkown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1174",11208,1038,"cultural model","OJ29","Kapauku","Oceania","Melanesia","intensive agriculturalists",5,3.68,136.13,13,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1175",11209,1039,"cultural model","OJ29","Kapauku","Oceania","Melanesia","intensive agriculturalists",5,3.68,136.13,13,"unkown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1176",11210,1040,"cultural model","OJ29","Kapauku","Oceania","Melanesia","intensive agriculturalists",5,3.68,136.13,13,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1177",11212,1042,"cultural model","OJ29","Kapauku","Oceania","Melanesia","intensive agriculturalists",5,3.68,136.13,13,"male",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,1,7,1,0,0,7,0,0,0,4,0,-1,0
"1178",11213,1043,"cultural model","OJ29","Kapauku","Oceania","Melanesia","intensive agriculturalists",5,3.68,136.13,13,"male",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","agriculturalists",1,0,7,1,0,0,7,0,0,0,4,0,1,0
"1179",11214,1044,"cultural model","OJ29","Kapauku","Oceania","Melanesia","intensive agriculturalists",5,3.68,136.13,13,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"1180",11216,1046,"cultural model","OJ29","Kapauku","Oceania","Melanesia","intensive agriculturalists",5,3.68,136.13,13,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"1181",11217,1047,"cultural model","OJ29","Kapauku","Oceania","Melanesia","intensive agriculturalists",5,3.68,136.13,13,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1182",11218,1048,"cultural model","OJ29","Kapauku","Oceania","Melanesia","intensive agriculturalists",5,3.68,136.13,13,"male",-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,2,6,2,0,0,7,0,0,0,4,0,-2,0
